run_id,dataset_key,dataset_name,target_column,scenario_family,missingness_type,mcar_scope,mar_dependency_column,mnar_driver_column,mcar_global_excluded_columns,rate_pct,seed,method_family,method_key,method_name,model_key,model_name,include_in_primary_leaderboard,include_in_secondary_full_matrix
R000831,telco,Telco,TotalCharges,MCAR_TARGET,MCAR,target,,,,10,404,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000832,telco,Telco,TotalCharges,MCAR_TARGET,MCAR,target,,,,10,505,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000833,telco,Telco,TotalCharges,MCAR_TARGET,MCAR,target,,,,15,42,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000834,telco,Telco,TotalCharges,MCAR_TARGET,MCAR,target,,,,15,202,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000835,telco,Telco,TotalCharges,MCAR_TARGET,MCAR,target,,,,15,303,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000836,telco,Telco,TotalCharges,MCAR_TARGET,MCAR,target,,,,15,404,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000837,telco,Telco,TotalCharges,MCAR_TARGET,MCAR,target,,,,15,505,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000838,telco,Telco,TotalCharges,MCAR_GLOBAL,MCAR,global,,,customerID|Churn,10,42,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000839,telco,Telco,TotalCharges,MCAR_GLOBAL,MCAR,global,,,customerID|Churn,10,202,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000840,telco,Telco,TotalCharges,MCAR_GLOBAL,MCAR,global,,,customerID|Churn,10,303,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000841,telco,Telco,TotalCharges,MCAR_GLOBAL,MCAR,global,,,customerID|Churn,10,404,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000842,telco,Telco,TotalCharges,MCAR_GLOBAL,MCAR,global,,,customerID|Churn,10,505,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000843,telco,Telco,TotalCharges,MCAR_GLOBAL,MCAR,global,,,customerID|Churn,15,42,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000844,telco,Telco,TotalCharges,MCAR_GLOBAL,MCAR,global,,,customerID|Churn,15,202,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000845,telco,Telco,TotalCharges,MCAR_GLOBAL,MCAR,global,,,customerID|Churn,15,303,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000846,telco,Telco,TotalCharges,MCAR_GLOBAL,MCAR,global,,,customerID|Churn,15,404,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000847,telco,Telco,TotalCharges,MCAR_GLOBAL,MCAR,global,,,customerID|Churn,15,505,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000848,statlog,German Statlog,X2,MAR_TARGET,MAR,target,X5,,,10,42,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000849,statlog,German Statlog,X2,MAR_TARGET,MAR,target,X5,,,10,202,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000850,statlog,German Statlog,X2,MAR_TARGET,MAR,target,X5,,,10,303,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000851,statlog,German Statlog,X2,MAR_TARGET,MAR,target,X5,,,10,404,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000852,statlog,German Statlog,X2,MAR_TARGET,MAR,target,X5,,,10,505,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000853,statlog,German Statlog,X2,MAR_TARGET,MAR,target,X5,,,15,42,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000854,statlog,German Statlog,X2,MAR_TARGET,MAR,target,X5,,,15,202,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000855,statlog,German Statlog,X2,MAR_TARGET,MAR,target,X5,,,15,303,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000856,statlog,German Statlog,X2,MAR_TARGET,MAR,target,X5,,,15,404,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000857,statlog,German Statlog,X2,MAR_TARGET,MAR,target,X5,,,15,505,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000858,statlog,German Statlog,X2,MNAR_TARGET,MNAR,target,,X2,,10,42,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000859,statlog,German Statlog,X2,MNAR_TARGET,MNAR,target,,X2,,10,202,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000860,statlog,German Statlog,X2,MNAR_TARGET,MNAR,target,,X2,,10,303,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000861,statlog,German Statlog,X2,MNAR_TARGET,MNAR,target,,X2,,10,404,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000862,statlog,German Statlog,X2,MNAR_TARGET,MNAR,target,,X2,,10,505,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000863,statlog,German Statlog,X2,MNAR_TARGET,MNAR,target,,X2,,15,42,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000864,statlog,German Statlog,X2,MNAR_TARGET,MNAR,target,,X2,,15,202,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000865,statlog,German Statlog,X2,MNAR_TARGET,MNAR,target,,X2,,15,303,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000866,statlog,German Statlog,X2,MNAR_TARGET,MNAR,target,,X2,,15,404,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000867,statlog,German Statlog,X2,MNAR_TARGET,MNAR,target,,X2,,15,505,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000868,statlog,German Statlog,X2,MCAR_TARGET,MCAR,target,,,,10,42,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000869,statlog,German Statlog,X2,MCAR_TARGET,MCAR,target,,,,10,202,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000870,statlog,German Statlog,X2,MCAR_TARGET,MCAR,target,,,,10,303,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000871,statlog,German Statlog,X2,MCAR_TARGET,MCAR,target,,,,10,404,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000872,statlog,German Statlog,X2,MCAR_TARGET,MCAR,target,,,,10,505,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000873,statlog,German Statlog,X2,MCAR_TARGET,MCAR,target,,,,15,42,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000874,statlog,German Statlog,X2,MCAR_TARGET,MCAR,target,,,,15,202,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000875,statlog,German Statlog,X2,MCAR_TARGET,MCAR,target,,,,15,303,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000876,statlog,German Statlog,X2,MCAR_TARGET,MCAR,target,,,,15,404,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000877,statlog,German Statlog,X2,MCAR_TARGET,MCAR,target,,,,15,505,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000878,statlog,German Statlog,X2,MCAR_GLOBAL,MCAR,global,,,class,10,42,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000879,statlog,German Statlog,X2,MCAR_GLOBAL,MCAR,global,,,class,10,202,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000880,statlog,German Statlog,X2,MCAR_GLOBAL,MCAR,global,,,class,10,303,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000881,statlog,German Statlog,X2,MCAR_GLOBAL,MCAR,global,,,class,10,404,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000882,statlog,German Statlog,X2,MCAR_GLOBAL,MCAR,global,,,class,10,505,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000883,statlog,German Statlog,X2,MCAR_GLOBAL,MCAR,global,,,class,15,42,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000884,statlog,German Statlog,X2,MCAR_GLOBAL,MCAR,global,,,class,15,202,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000885,statlog,German Statlog,X2,MCAR_GLOBAL,MCAR,global,,,class,15,303,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000886,statlog,German Statlog,X2,MCAR_GLOBAL,MCAR,global,,,class,15,404,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000887,statlog,German Statlog,X2,MCAR_GLOBAL,MCAR,global,,,class,15,505,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000888,creditcard,German Credit Card,BILL_AMT1,MAR_TARGET,MAR,target,PAY_0,,,10,42,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000889,creditcard,German Credit Card,BILL_AMT1,MAR_TARGET,MAR,target,PAY_0,,,10,202,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000890,creditcard,German Credit Card,BILL_AMT1,MAR_TARGET,MAR,target,PAY_0,,,10,303,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000891,creditcard,German Credit Card,BILL_AMT1,MAR_TARGET,MAR,target,PAY_0,,,10,404,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000892,creditcard,German Credit Card,BILL_AMT1,MAR_TARGET,MAR,target,PAY_0,,,10,505,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000893,creditcard,German Credit Card,BILL_AMT1,MAR_TARGET,MAR,target,PAY_0,,,15,42,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000894,creditcard,German Credit Card,BILL_AMT1,MAR_TARGET,MAR,target,PAY_0,,,15,202,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000895,creditcard,German Credit Card,BILL_AMT1,MAR_TARGET,MAR,target,PAY_0,,,15,303,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000896,creditcard,German Credit Card,BILL_AMT1,MAR_TARGET,MAR,target,PAY_0,,,15,404,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000897,creditcard,German Credit Card,BILL_AMT1,MAR_TARGET,MAR,target,PAY_0,,,15,505,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000898,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,10,42,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000899,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,10,202,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000900,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,10,303,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000901,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,10,404,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000902,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,10,505,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000903,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,15,42,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000904,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,15,202,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000905,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,15,303,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000906,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,15,404,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000907,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,15,505,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000908,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,10,42,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000909,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,10,202,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000910,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,10,303,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000911,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,10,404,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000912,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,10,505,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000913,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,15,42,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000914,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,15,202,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000915,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,15,303,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000916,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,15,404,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000917,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,15,505,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000918,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,10,42,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000919,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,10,202,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000920,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,10,303,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000921,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,10,404,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000922,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,10,505,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000923,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,15,42,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000924,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,15,202,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000925,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,15,303,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000926,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,15,404,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000927,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,15,505,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
